dim,group,estimand,model,estimate,se,ci_lo,ci_hi,lo,hi,violates,excess
age,18-29,PN,M2ml_logit_noprior,0.25545993639753906,,,,0.1705934845504317,0.3371249856181932,False,0.0
age,18-29,PN,M4_context,0.3181282335013903,,,,0.1705934845504317,0.3371249856181932,False,0.0
age,18-29,PN,M5_within_seat,0.25602774130332945,0.015073625497994732,0.22930030161968348,0.2863865979522493,0.1705934845504317,0.3371249856181932,False,0.0
age,30-39,PN,M1_lpm,0.23016015924251912,0.01515611630590127,0.2036112575508767,0.2630816970101752,0.0744489226532248,0.4145744722924314,False,0.0
age,30-39,PN,M2_logit,0.23090501930009263,0.01517353522936622,0.20433422136861198,0.26367062276373754,0.0744489226532248,0.4145744722924314,False,0.0
age,30-39,PN,M3_probit,0.2309049673278465,,,,0.0744489226532248,0.4145744722924314,False,0.0
age,30-39,PN,M2ml_logit_noprior,0.23090482567524145,,,,0.0744489226532248,0.4145744722924314,False,0.0
age,30-39,PN,M4_context,0.11296458843848488,,,,0.0744489226532248,0.4145744722924314,False,0.0
age,30-39,PN,M5_within_seat,0.22976308656695643,0.014994113297648649,0.20308329873968678,0.2623827489656667,0.0744489226532248,0.4145744722924314,False,0.0
age,40-49,PN,M1_lpm,0.19021326436753086,0.015117969379261338,0.16363340424223466,0.22441358957525487,0.0430610241576176,0.3848045777368585,False,0.0
age,40-49,PN,M2_logit,0.19055397618972697,0.01510847918622193,0.16425445187816035,0.22434635009502138,0.0430610241576176,0.3848045777368585,False,0.0
age,40-49,PN,M3_probit,0.1905537816852823,,,,0.0430610241576176,0.3848045777368585,False,0.0
age,40-49,PN,M2ml_logit_noprior,0.1905537063614658,,,,0.0430610241576176,0.3848045777368585,False,0.0
age,40-49,PN,M4_context,0.1486266735347938,,,,0.0430610241576176,0.3848045777368585,False,0.0
age,40-49,PN,M5_within_seat,0.1900411224538126,0.014831207264738924,0.1636809450908313,0.22280535111272495,0.0430610241576176,0.3848045777368585,False,0.0
age,50-59,PN,M1_lpm,0.16093319196740818,0.012881105776572565,0.13931563193236013,0.18464603799125978,0.0252241610457625,0.3372751529469566,False,0.0
age,50-59,PN,M2_logit,0.16170658115262312,0.01307849471092025,0.14001656972397453,0.18588491334961846,0.0252241610457625,0.3372751529469566,False,0.0
age,50-59,PN,M3_probit,0.16170605899962742,,,,0.0252241610457625,0.3372751529469566,False,0.0
age,50-59,PN,M2ml_logit_noprior,0.1617058185937421,,,,0.0252241610457625,0.3372751529469566,False,0.0
age,50-59,PN,M4_context,0.15446918620885722,,,,0.0252241610457625,0.3372751529469566,False,0.0
age,50-59,PN,M5_within_seat,0.16408613282557521,0.013052112633714225,0.14204399292728556,0.19095508530865457,0.0252241610457625,0.3372751529469566,False,0.0
age,60-69,PN,M1_lpm,0.1038160349488594,0.008655181846977073,0.08841263385944946,0.12287856784997753,0.0124070617212504,0.2615963329298803,False,0.0
age,60-69,PN,M2_logit,0.10639871318554038,0.009217552996436992,0.09039827690103173,0.127438689295831,0.0124070617212504,0.2615963329298803,False,0.0
age,60-69,PN,M3_probit,0.10640050611313079,,,,0.0124070617212504,0.2615963329298803,False,0.0
age,60-69,PN,M2ml_logit_noprior,0.10640089024770863,,,,0.0124070617212504,0.2615963329298803,False,0.0
age,60-69,PN,M4_context,0.10693223417874072,,,,0.0124070617212504,0.2615963329298803,False,0.0
age,60-69,PN,M5_within_seat,0.10627708517364945,0.01000939128582963,0.08930255687176614,0.12825718411760947,0.0124070617212504,0.2615963329298803,False,0.0
age,70+,PN,M1_lpm,0.05303065713012527,0.007188702256837926,0.04087230263634323,0.06784200043293756,0.0003917530951005,0.2257853896185429,False,0.0
age,70+,PN,M2_logit,0.04284276495960055,0.006754796941795013,0.032140541277934184,0.057863426405404324,0.0003917530951005,0.2257853896185429,False,0.0
age,70+,PN,M3_probit,0.042835756881137596,,,,0.0003917530951005,0.2257853896185429,False,0.0
age,70+,PN,M2ml_logit_noprior,0.042833565186292576,,,,0.0003917530951005,0.2257853896185429,False,0.0
age,70+,PN,M4_context,0.025930035656686348,,,,0.0003917530951005,0.2257853896185429,False,0.0
age,70+,PN,M5_within_seat,0.04146213569288185,0.005003910030649826,0.033348012124422066,0.05224259768939427,0.0003917530951005,0.2257853896185429,False,0.0
