election,label,dim,group,estimand,registered,reconciled,error,lo,hi,se_sampling,rmse_ident,total_se,bound_lo,bound_hi,bound_width,model_min,model_max,model_range,capped,m2_raw,cite
ge15,GE-15 (Nov 2022),age,30-39,PN,556274,0.2284250746345924,0.0466982502963611,0.1817268243382313,0.2751233249309535,0.0145650228842003,0.01885526796481979,0.023825637906306683,0.0744489226532248,0.4145744722924314,0.3401255496392066,0.1129645884384848,0.2309050193000926,0.11794043086160781,0.2309050193000926,0.2309050193000926,True
ge15,GE-15 (Nov 2022),age,40-49,PN,459441,0.1923501035573885,0.029336597175450663,0.16301350638193782,0.22168670073283916,0.014396142448486,0.00409654459568263,0.01496765162012789,0.0430610241576176,0.3848045777368585,0.3417435535792409,0.1486266735347938,0.1905539761897269,0.04192730265493308,0.1905539761897269,0.1905539761897269,True
ge15,GE-15 (Nov 2022),age,50-59,PN,382649,0.1623199967383022,0.025713789218124474,0.1366062075201777,0.18803378595642667,0.0130450589363308,0.0013935388991689016,0.013119280213328813,0.0252241610457625,0.3372751529469566,0.3120509919011941,0.1544691862088572,0.1640861328255752,0.009616946616717997,0.1617065811526231,0.1617065811526231,True
ge15,GE-15 (Nov 2022),age,60-69,PN,283387,0.1066150538512632,0.018048454699863704,0.0885665991513995,0.1246635085511269,0.0089956063052256,0.0019681489715696098,0.009208395255032501,0.0124070617212504,0.2615963329298803,0.24918927120862994,0.1062770851736494,0.1069322341787407,0.00065514900509131,0.1063987131855403,0.1063987131855403,True
ge15,GE-15 (Nov 2022),age,70+,PN,199105,0.0440285797818948,0.015858802609065043,0.028169777172829754,0.05988738239095984,0.0067765404773499,0.004421134972433153,0.008091225820951552,0.0003917530951005,0.2257853896185429,0.22539363652344238,0.0259300356566863,0.0428427649596005,0.016912729302914202,0.0428427649596005,0.0428427649596005,True
jhr_se16,SE-16 (Jul 2026),ethnicity,Malay,turnout,1461042,0.7512981922007089,0.046683315804303925,0.704614876396405,0.7979815080050129,0.0053313354009807,0.023213678231450287,0.023818018267502003,0.5273085920870173,0.8987250195408483,0.37141642745383097,0.7545996789591255,0.7758624314434888,0.021262752484363268,0.7600934035006133,0.7600934035006133,True
jhr_se16,SE-16 (Jul 2026),ethnicity,Chinese,turnout,981403,0.6228527564771064,0.04747081322308875,0.5753819432540176,0.6703235697001951,0.0079688775189847,0.022871288381096266,0.024219802664841198,0.3656204433856428,0.9115592677014438,0.545938824315801,0.5941147488850631,0.6265202681750561,0.03240551928999302,0.617416533372175,0.617416533372175,True
jhr_se16,SE-16 (Jul 2026),ethnicity,Indian,turnout,193096,0.5384745091763625,0.13693065154659384,0.4015438576297687,0.6754051607229563,0.0272175161368431,0.06434272705668025,0.06986257731969074,0.0165617102373948,0.997622944027841,0.9810612337904462,0.4850454074840494,0.5181361367741008,0.03309072929005136,0.5039527500352422,0.5039527500352422,False
jhr_se16,SE-16 (Jul 2026),ethnicity,Other,turnout,67634,0.6002151149107129,0.14550943579229042,0.45470567911842247,0.7457245507030033,0.0378251124924754,0.06388086897906259,0.07423950805729103,0.024987432356507,0.9931099742732944,0.9681225419167874,0.5545775237174849,0.5962047043028134,0.04162718058532844,0.5916408366569242,0.5916408366569242,False
jhr_se16,SE-16 (Jul 2026),ethnicity,Malay,BN,1461042,0.6371239467920017,0.05052647225219259,0.586597474539809,0.6876504190441943,0.0107099223187502,0.023448768226027157,0.025778812373567647,0.3428272424748912,0.7195713744026524,0.3767441319277612,0.6084073407258572,0.6370802437298742,0.028672903004016925,0.6351411398941078,0.6351411398941078,False
jhr_se16,SE-16 (Jul 2026),ethnicity,Chinese,BN,981403,0.0772560919741506,0.04487662571100416,0.032379466263146445,0.12213271768515477,0.0089425870352072,0.021077661960092912,0.022896237607655186,0.0102699910230557,0.4980400508251961,0.4877700598021404,0.0764621080468317,0.0944283445011736,0.017966236454341894,0.0769863972600789,0.0769863972600789,True
jhr_se16,SE-16 (Jul 2026),ethnicity,Indian,BN,193096,0.2613891407388528,0.13431646976986544,0.12707267096898733,0.3957056105087182,0.0320573542205484,0.06056834150055081,0.0685288111070742,0.0026204582176741,0.9646807805443924,0.9620603223267183,0.2450909466810355,0.3573086555468643,0.1122177088658288,0.2844003403851339,0.2844003403851339,False
jhr_se16,SE-16 (Jul 2026),ethnicity,Other,BN,67634,0.4651299136425771,0.1499353929044673,0.31519452073810983,0.6150653065470444,0.0439933781957497,0.06258173091991175,0.07649764944105475,0.012449359789455,0.9853771771594168,0.9729278173699617,0.4831542987734477,0.5742239871257976,0.09106968835234991,0.4831542987734477,0.4831542987734477,False
jhr_se16,SE-16 (Jul 2026),ethnicity,Malay,PH,1461042,0.0355134901706821,0.01859427629400768,0.016919213876674423,0.05410776646468978,0.0023911086747272,0.009180599604486153,0.009486875660208,0.0053044334112229,0.2867740968432119,0.28146966343198904,0.0327999844031406,0.0359607731564927,0.0031607887533521006,0.0327999844031406,0.0327999844031406,True
jhr_se16,SE-16 (Jul 2026),ethnicity,Chinese,PH,981403,0.52533630305786,0.031614347681558436,0.4937219553763016,0.5569506507394185,0.0068710108239038,0.01459310335462424,0.016129769225284918,0.1263925217265486,0.5939282843031863,0.46753576257663776,0.5252207949194997,0.5278503323369951,0.0026295374174953867,0.5278489326103806,0.5278489326103806,True
jhr_se16,SE-16 (Jul 2026),ethnicity,Indian,PH,193096,0.1712635851665713,0.06606867533973922,0.10519490982683209,0.2373322605063105,0.0205265326777289,0.026738080636284144,0.03370850782639756,0.0002019720760657,0.9109458507685296,0.910743878692464,0.1660267763960684,0.1796363679280666,0.0136095915319982,0.1790720891673762,0.1790720891673762,False
jhr_se16,SE-16 (Jul 2026),ethnicity,Other,PH,67634,0.0575355919039241,0.0463830698095592,0.011152522094364896,0.1039186617134833,0.0170109593531608,0.016451489704224484,0.02366483153548939,0.0012567643492917,0.8304255256232073,0.8291687612739156,0.0338409075283019,0.0571257990326674,0.023284891504365503,0.0571257990326674,0.0571257990326674,True
jhr_se16,SE-16 (Jul 2026),ethnicity,Malay,PN,1461042,0.0679764182355904,0.02402499552322815,0.043951422712362256,0.0679932541295869,0.0090719609503385,0.008243150313458828,0.012257650777157219,0.0217454392139308,0.0679932541295869,0.046247814915656105,0.0494486950461127,0.0682553528381811,0.0188066577920684,0.0679932541295869,0.0682435546722874,True
jhr_se16,SE-16 (Jul 2026),ethnicity,Chinese,PN,981403,2.1169019012376292e-05,0.014086385954891019,5.094747010147717e-06,0.014107554973903395,7.41079315731507e-05,0.007186549518099473,0.007186931609638275,5.094747010147717e-06,0.0564518347712407,0.05644674002423056,8.99631112045796e-07,0.0103642561092372,0.010363356478125155,1.0631423875689387e-05,1.0631423875689387e-05,True
jhr_se16,SE-16 (Jul 2026),ethnicity,Indian,PN,193096,1.8244620077372668e-05,0.03951368938283708,0.0,0.03953193400291445,1.4637911022775382e-05,0.02016004028930223,0.020160045603488306,0.0,0.147693375315905,0.147693375315905,4.707944560888598e-11,0.0236111208918788,0.023611120844799355,2.50369174239498e-05,2.50369174239498e-05,True
jhr_se16,SE-16 (Jul 2026),ethnicity,Other,PN,67634,0.0001227141129016,0.03681443370579868,0.0,0.03693714781870028,0.0087938762646106,0.0165971114566187,0.018782874339693202,0.0,0.3453144867965816,0.3453144867965816,2.5893349424183308e-08,0.0364886981679193,0.03648867227456988,0.0001338560805701,0.0001338560805701,True
jhr_se16,SE-16 (Jul 2026),age,18-29,turnout,663898,0.6599982590690874,0.04923720903505745,0.6107610500340299,0.7092354681041448,0.0074829762132416,0.023980637292226777,0.025121025017886454,0.5441784731991962,0.7709527668406894,0.22677429364149315,0.659927547947708,0.7500591363812685,0.0901315884335605,0.659927547947708,0.659927547947708,True
jhr_se16,SE-16 (Jul 2026),age,30-39,turnout,582037,0.6561017018540101,0.04605343426473914,0.6100482675892709,0.7021551361187492,0.0059346221747637,0.022734837303414652,0.02349665013507099,0.4288249716083341,0.854431934739544,0.42560696313120994,0.5925401641154006,0.6558566992780478,0.06331653516264724,0.6558566031372866,0.6558566031372866,True
jhr_se16,SE-16 (Jul 2026),age,40-49,turnout,494571,0.6834428597879277,0.014218726237626043,0.6692241335503017,0.6976615860255537,0.0060398221768569,0.0040184106613783315,0.007254452162054103,0.4454385720149382,0.8971047635223254,0.4516661915073872,0.6803807603279773,0.6829227089554695,0.00254194862749213,0.6829225631135445,0.6829225631135445,True
jhr_se16,SE-16 (Jul 2026),age,50-59,turnout,398733,0.7457479013599004,0.012910211788869884,0.7328376895710306,0.7586581131487703,0.0065085482497415,0.0010125695464601962,0.00658684274942341,0.4805471330439166,0.9402682998397424,0.45972116679582575,0.7362590125022971,0.7461172240549714,0.0098582115526743,0.7461170090862702,0.7461170090862702,True
jhr_se16,SE-16 (Jul 2026),age,60-69,turnout,313976,0.7925962187694512,0.009806014370973462,0.7827902043984777,0.8024022331404247,0.0046778759965873,0.001774308637972332,0.005003068556619113,0.4656629806099829,0.9575891150915994,0.4919261344816165,0.7928960378834815,0.7975473544218094,0.004651316538327843,0.7928960378834815,0.7928960378834815,True
jhr_se16,SE-16 (Jul 2026),age,70+,turnout,249960,0.5971015466997839,0.023828958423611536,0.5732725882761723,0.6209305051233954,0.0103770638021801,0.0063343949210628815,0.012157631848781396,0.4036805888942231,0.8722315570491279,0.4685509681549048,0.5841499969680715,0.5973553998888913,0.013205402920819842,0.5972935491571275,0.5972935491571275,True
jhr_se16,SE-16 (Jul 2026),age,18-29,BN,663898,0.427917343181206,0.050268682880409116,0.3776486603007969,0.4781860260616151,0.0169914644147796,0.019211285145294334,0.025647287183882202,0.3148254701776478,0.5435172270439134,0.22869175686626558,0.4286546446539274,0.532523889863128,0.10386924520920066,0.428654674266554,0.428654674266554,False
jhr_se16,SE-16 (Jul 2026),age,30-39,BN,582037,0.4193999035890139,0.045112078497814824,0.37428782509119907,0.46451198208682876,0.0133317278568026,0.018762147076518954,0.02301636658051777,0.2087547698857632,0.6321505333853346,0.42339576349957136,0.3187758513641865,0.420229746654924,0.1014538952907375,0.420229746654924,0.420229746654924,True
jhr_se16,SE-16 (Jul 2026),age,40-49,BN,494571,0.4083956363127197,0.029312829878744374,0.3790828064339753,0.4377084661914641,0.0145079091937027,0.0036315715968697486,0.014955525448338967,0.1769937986659145,0.6396351585515527,0.46264135988563826,0.4006277346684289,0.4107274587927753,0.010099724124346399,0.4107274557284283,0.4107274557284283,True
jhr_se16,SE-16 (Jul 2026),age,50-59,BN,398733,0.3854589664192895,0.02975669589393608,0.3557022705253534,0.4152156623132256,0.0150898165374087,0.0016703854107036579,0.015181987700987797,0.143534645991177,0.645329079860458,0.501794433869281,0.370555599678618,0.3840899278337493,0.013534328155131281,0.3823404456082157,0.3823404456082157,True
jhr_se16,SE-16 (Jul 2026),age,60-69,BN,313976,0.4101966933174402,0.03190410292921708,0.3782925903882231,0.44210079624665727,0.0161647462433879,0.001913466942429618,0.01627760353531484,0.1162732183351593,0.6618563202282977,0.5455831018931383,0.4118281976452793,0.4273411718231935,0.015512974177914196,0.4118281976452793,0.4118281976452793,True
jhr_se16,SE-16 (Jul 2026),age,70+,BN,249960,0.3038426337267044,0.03695893844497017,0.2668836952817342,0.34080157217167456,0.0180707719762907,0.005386892498057393,0.018856601247433758,0.0937029924787966,0.5683269323091694,0.4746239398303728,0.2662323973030351,0.2974394069063291,0.031207009603293978,0.2974394069063291,0.2974394069063291,True
jhr_se16,SE-16 (Jul 2026),age,18-29,PH,663898,0.1777538624914117,0.040118076023057975,0.13763578646835373,0.21787193851446968,0.0114314193608842,0.016978760292515487,0.020468406134213253,0.1179623978382221,0.2539426237162938,0.13598022587807168,0.1140323242715367,0.1773864948705272,0.06335417059899051,0.1773864948705272,0.1773864948705272,True
jhr_se16,SE-16 (Jul 2026),age,30-39,PH,582037,0.1819801223709499,0.038264376463377464,0.14371574590757244,0.22024449883432737,0.0102087302346929,0.016640773439643274,0.019522641052743605,0.0724369756561868,0.3319565594627146,0.2595195838065278,0.181541991245071,0.220662318766331,0.03912032752125999,0.181542256828086,0.181542256828086,True
jhr_se16,SE-16 (Jul 2026),age,40-49,PH,494571,0.2070059370495555,0.025050905146604234,0.18195503190295126,0.23205684219615974,0.0124741055464881,0.002784339203271378,0.012781074054389916,0.0719087855939794,0.3896386969717189,0.3177299113777395,0.2057853209933846,0.2083674292422488,0.0025821082488642066,0.2057856421710495,0.2057856421710495,True
jhr_se16,SE-16 (Jul 2026),age,50-59,PH,398733,0.2896070390971092,0.02748054006270402,0.2621264990344052,0.3170875791598132,0.013917706543583,0.0016961769174508787,0.014020683705461235,0.1031166218998678,0.4905914484128477,0.3874748265129799,0.2899132761057463,0.2932064039093038,0.003293127803557505,0.2912475781009762,0.2912475781009762,True
jhr_se16,SE-16 (Jul 2026),age,60-69,PH,313976,0.3203797316920905,0.031899846184024604,0.2884798855080659,0.3522795778761151,0.0161486811397913,0.002027258081921642,0.016275431726543166,0.1102377251764466,0.5322094682396107,0.4219717430631641,0.3001837833600993,0.3226549400969766,0.022471156736877274,0.3226549400969766,0.3226549400969766,True
jhr_se16,SE-16 (Jul 2026),age,70+,PH,249960,0.2481950642689087,0.029322463074677608,0.21887260119423108,0.2775175273435863,0.014472739633533,0.00378874422375361,0.01496044034422327,0.09102656425028,0.4448431749079852,0.3538166106577052,0.248075008855067,0.2631370379107148,0.015062029055647796,0.2480756436485211,0.2480756436485211,True
jhr_se16,SE-16 (Jul 2026),age,18-29,PN,663898,0.0345370189726673,0.013609913597823393,0.020927105374843904,0.048146932570490686,0.0057577246998991,0.0038814210690594968,0.006943833468277242,0.0160551771507068,0.0598299738815299,0.0437747967308231,0.0225456203696527,0.0350955885308902,0.012549968161237497,0.0345848944337331,0.0345848944337331,True
jhr_se16,SE-16 (Jul 2026),age,30-39,PN,582037,0.0373465111798011,0.013960943782866794,0.023385567396934308,0.0513074549626679,0.0060530922490361,0.0037544923962269583,0.0071229305014626505,0.0074978051223547,0.0893774794385924,0.08187967431623769,0.0373243192121617,0.0418572405322965,0.004532921320134803,0.0374189260142591,0.0374189260142591,True
jhr_se16,SE-16 (Jul 2026),age,40-49,PN,494571,0.0463018355642684,0.013348203886748703,0.0329536316775197,0.05965003945101711,0.0067210217219339,0.0010991649125195848,0.006810308105484032,0.0073113870404855,0.0976017599090929,0.09029037286860739,0.0454464639878064,0.0493252888372872,0.003878824849480801,0.0469430691733792,0.0469430691733792,True
jhr_se16,SE-16 (Jul 2026),age,50-59,PN,398733,0.0426604531506617,0.0153120862228227,0.027348366927839,0.0579725393734844,0.007788208419115,0.0006129170487675088,0.007812288889195255,0.0043437588561769,0.1026401125565227,0.0982963537003458,0.0411714310391932,0.0439264546944892,0.0027550236552960003,0.0422497581179466,0.0422497581179466,True
jhr_se16,SE-16 (Jul 2026),age,60-69,PN,313976,0.0328315104706607,0.011910721915171117,0.02092078855548958,0.04474223238583182,0.0060569881732834,0.0004915230928984288,0.0060768989363117944,0.0016912120671643,0.0824075725533161,0.0807163604861518,0.0328238303603456,0.0353676849824453,0.0025438546220997033,0.0328238303603456,0.0328238303603456,True
jhr_se16,SE-16 (Jul 2026),age,70+,PN,249960,0.0178624937430445,0.006808587098779225,0.011053906644265275,0.024671080841823727,0.0032851745423338,0.0011290255936793302,0.003473768927948584,8.001280204832773e-05,0.0661505840934549,0.06607057129140657,0.0150310468465151,0.016925875377017,0.0018948285305019005,0.016925875377017,0.016925875377017,True
