cluster,dim,group,estimand,registered,lo,hi
N.36 Sedili,age,18-29,turnout,6499,0.4856131712571165,0.7991998769041391
N.36 Sedili,age,30-39,turnout,8150,0.3920245398773006,0.8537423312883435
N.36 Sedili,age,40-49,turnout,5610,0.39197860962566844,0.8770053475935828
N.36 Sedili,age,50-59,turnout,3066,0.36464448793215914,0.9820613176777561
N.36 Sedili,age,60-69,turnout,3048,0.3569553805774278,0.9563648293963255
N.36 Sedili,age,70+,turnout,2271,0.3998238661382651,0.9476001761338617
N.36 Sedili,age,18-29,BN,6499,0.1871057085705493,0.49884597630404676
N.36 Sedili,age,30-39,BN,8150,0.13116564417177914,0.6033128834355829
N.36 Sedili,age,40-49,BN,5610,0.14064171122994654,0.6773618538324421
N.36 Sedili,age,50-59,BN,3066,0.09621656881930854,0.8519243313763861
N.36 Sedili,age,60-69,BN,3048,0.19061679790026248,0.8881233595800525
N.36 Sedili,age,70+,BN,2271,0.27256715103478646,0.8480845442536328
N.36 Sedili,age,18-29,PH,6499,0.0004616094783812894,0.024619172180335436
N.36 Sedili,age,30-39,PH,8150,0.0022085889570552146,0.027239263803680983
N.36 Sedili,age,40-49,PH,5610,0.0023172905525846704,0.036541889483065956
N.36 Sedili,age,50-59,PH,3066,0.0,0.05870841487279843
N.36 Sedili,age,60-69,PH,3048,0.000984251968503937,0.0505249343832021
N.36 Sedili,age,70+,PH,2271,0.0,0.046235138705416116
N.36 Sedili,age,18-29,PN,6499,0.09278350515463918,0.3537467302661948
N.36 Sedili,age,30-39,PN,8150,0.07742331288343558,0.449079754601227
N.36 Sedili,age,40-49,PN,5610,0.08520499108734403,0.4659536541889483
N.36 Sedili,age,50-59,PN,3066,0.014024787997390736,0.474559686888454
N.36 Sedili,age,60-69,PN,3048,0.01410761154855643,0.3940288713910761
N.36 Sedili,age,70+,PN,2271,0.0,0.35623073535887273
N.37 Johor Lama,ethnicity,Malay,turnout,26532,0.5763606211367406,0.7070330167345092
N.37 Johor Lama,ethnicity,Chinese,turnout,4447,0.14976388576568472,0.7764785248482122
N.37 Johor Lama,ethnicity,Indian,turnout,836,0.0,1.0
N.37 Johor Lama,ethnicity,Other,turnout,445,0.0,1.0
N.37 Johor Lama,ethnicity,Malay,BN,26532,0.3419644203226293,0.4420322629277853
N.37 Johor Lama,ethnicity,Chinese,BN,4447,0.0,0.4241061389700922
N.37 Johor Lama,ethnicity,Indian,BN,836,0.0,1.0
N.37 Johor Lama,ethnicity,Other,BN,445,0.0,1.0
N.37 Johor Lama,ethnicity,Malay,PH,26532,0.004334388662746872,0.05370872908186341
N.37 Johor Lama,ethnicity,Chinese,PH,4447,0.004722284686305375,0.2747919946031032
N.37 Johor Lama,ethnicity,Indian,PH,836,0.0,0.7655502392344498
N.37 Johor Lama,ethnicity,Other,PH,445,0.0,0.8359550561797753
N.37 Johor Lama,ethnicity,Malay,PN,26532,0.1521558872305141,0.223390622644354
N.37 Johor Lama,ethnicity,Chinese,PN,4447,0.0,0.28715988306723633
N.37 Johor Lama,ethnicity,Indian,PN,836,0.0,0.9880382775119617
N.37 Johor Lama,ethnicity,Other,PN,445,0.0,1.0
N.37 Johor Lama,age,18-29,turnout,6672,0.38788968824940045,0.7978117505995204
N.37 Johor Lama,age,30-39,turnout,7831,0.3506576427020815,0.796322308772826
N.37 Johor Lama,age,40-49,turnout,6430,0.3911353032659409,0.8505443234836703
N.37 Johor Lama,age,50-59,turnout,4272,0.29330524344569286,0.9218164794007491
N.37 Johor Lama,age,60-69,turnout,3777,0.3012973259200424,0.9213661636219221
N.37 Johor Lama,age,70+,turnout,3278,0.3169615619280049,0.8337400854179378
N.37 Johor Lama,age,18-29,BN,6672,0.2018884892086331,0.5247302158273381
N.37 Johor Lama,age,30-39,BN,7831,0.1731579619461116,0.5404162942152981
N.37 Johor Lama,age,40-49,BN,6430,0.14712286158631416,0.5608087091757388
N.37 Johor Lama,age,50-59,BN,4272,0.11352996254681648,0.6659644194756554
N.37 Johor Lama,age,60-69,BN,3777,0.1305268731797723,0.7611861265554674
N.37 Johor Lama,age,70+,BN,3278,0.14460036607687615,0.6805979255643685
N.37 Johor Lama,age,18-29,PH,6672,0.009442446043165468,0.07733812949640288
N.37 Johor Lama,age,30-39,PH,7831,0.0012769761205465458,0.07265994125909846
N.37 Johor Lama,age,40-49,PH,6430,0.004043545878693624,0.11259720062208398
N.37 Johor Lama,age,50-59,PH,4272,0.002106741573033708,0.18867041198501872
N.37 Johor Lama,age,60-69,PH,3777,0.019062748212867357,0.16838760921366164
N.37 Johor Lama,age,70+,PH,3278,0.004881025015253203,0.13697376449054302
N.37 Johor Lama,age,18-29,PN,6672,0.1013189448441247,0.3490707434052758
N.37 Johor Lama,age,30-39,PN,7831,0.08926063082620354,0.3769633507853403
N.37 Johor Lama,age,40-49,PN,6430,0.08211508553654744,0.4010886469673406
N.37 Johor Lama,age,50-59,PN,4272,0.05056179775280899,0.4070692883895131
N.37 Johor Lama,age,60-69,PN,3777,0.005030447445062218,0.2925602329891448
N.37 Johor Lama,age,70+,PN,3278,0.0,0.25045759609518
N.38 Penawar,ethnicity,Malay,turnout,29102,0.6070716789224109,0.6323620369734039
N.38 Penawar,ethnicity,Chinese,turnout,98,0.0,1.0
N.38 Penawar,ethnicity,Indian,turnout,220,0.0,1.0
N.38 Penawar,ethnicity,Other,turnout,482,0.12240663900414937,1.0
N.38 Penawar,ethnicity,Malay,BN,29102,0.39230980688612466,0.41914645041577897
N.38 Penawar,ethnicity,Chinese,BN,98,0.0,1.0
N.38 Penawar,ethnicity,Indian,BN,220,0.0,1.0
N.38 Penawar,ethnicity,Other,BN,482,0.035269709543568464,1.0
N.38 Penawar,ethnicity,Malay,PH,29102,0.009415160470070785,0.023434815476599546
N.38 Penawar,ethnicity,Chinese,PH,98,0.0,0.9693877551020408
N.38 Penawar,ethnicity,Indian,PH,220,0.0,0.85
N.38 Penawar,ethnicity,Other,PH,482,0.0,0.42531120331950206
N.38 Penawar,ethnicity,Malay,PN,29102,0.1443199780083843,0.1649714796233936
N.38 Penawar,ethnicity,Chinese,PN,98,0.0,1.0
N.38 Penawar,ethnicity,Indian,PN,220,0.0,1.0
N.38 Penawar,ethnicity,Other,PN,482,0.0,0.5975103734439834
N.38 Penawar,age,18-29,turnout,6852,0.4836544074722709,0.6653531815528313
N.38 Penawar,age,30-39,turnout,7324,0.3874931731294375,0.7475423265974878
N.38 Penawar,age,40-49,turnout,7063,0.4560385105479258,0.7781396007362311
N.38 Penawar,age,50-59,turnout,3583,0.43259838124476696,0.8797097404409713
N.38 Penawar,age,60-69,turnout,2054,0.38997078870496593,0.9883154819863681
N.38 Penawar,age,70+,turnout,3026,0.4553866490416391,0.8152676801057501
N.38 Penawar,age,18-29,BN,6852,0.2726211325160537,0.45592527729130183
N.38 Penawar,age,30-39,BN,7324,0.18965046422719825,0.528809393773894
N.38 Penawar,age,40-49,BN,7063,0.23743451791023645,0.5441030723488602
N.38 Penawar,age,50-59,BN,3583,0.19676248953391012,0.7317890036282445
N.38 Penawar,age,60-69,BN,2054,0.11684518013631938,0.9245374878286271
N.38 Penawar,age,70+,BN,3026,0.310641110376735,0.6953073364177131
N.38 Penawar,age,18-29,PH,6852,0.017221249270286048,0.047139521307647404
N.38 Penawar,age,30-39,PH,7324,0.004232659748771164,0.043965046422719825
N.38 Penawar,age,40-49,PH,7063,0.005804898768228798,0.040492708480815515
N.38 Penawar,age,50-59,PH,3583,0.011442924923248674,0.07758861289422272
N.38 Penawar,age,60-69,PH,2054,0.0,0.06523855890944498
N.38 Penawar,age,70+,PH,3026,0.0,0.04923992068737607
N.38 Penawar,age,18-29,PN,6852,0.10493286631640397,0.23890834792761237
N.38 Penawar,age,30-39,PN,7324,0.059803386127799014,0.2987438558164937
N.38 Penawar,age,40-49,PN,7063,0.09259521449808863,0.2960498371796687
N.38 Penawar,age,50-59,PN,3583,0.061401060563773376,0.33938040747976556
N.38 Penawar,age,60-69,PN,2054,0.0,0.30525803310613436
N.38 Penawar,age,70+,PN,3026,0.0,0.20224719101123595
N.39 Tanjung Surat,ethnicity,Malay,turnout,19549,0.5264719422988389,0.6935904649854212
N.39 Tanjung Surat,ethnicity,Chinese,turnout,4387,0.12081148848871666,0.7622521085023934
N.39 Tanjung Surat,ethnicity,Indian,turnout,175,0.0,1.0
N.39 Tanjung Surat,ethnicity,Other,turnout,370,0.0,1.0
N.39 Tanjung Surat,ethnicity,Malay,BN,19549,0.31750984705100005,0.4696915443245179
N.39 Tanjung Surat,ethnicity,Chinese,BN,4387,0.029405060405744244,0.6099840437656713
N.39 Tanjung Surat,ethnicity,Indian,BN,175,0.0,1.0
N.39 Tanjung Surat,ethnicity,Other,BN,370,0.0,1.0
N.39 Tanjung Surat,ethnicity,Malay,PH,19549,0.0027111361194946033,0.037188602997595785
N.39 Tanjung Surat,ethnicity,Chinese,PH,4387,0.0038750854798267607,0.15249601094141782
N.39 Tanjung Surat,ethnicity,Indian,PH,175,0.0,0.4742857142857143
N.39 Tanjung Surat,ethnicity,Other,PH,370,0.0,0.7
N.39 Tanjung Surat,ethnicity,Malay,PN,19549,0.12061998056166556,0.18972837485293365
N.39 Tanjung Surat,ethnicity,Chinese,PN,4387,0.0,0.27102803738317754
N.39 Tanjung Surat,ethnicity,Indian,PN,175,0.0,0.6914285714285714
N.39 Tanjung Surat,ethnicity,Other,PN,370,0.0,1.0
N.39 Tanjung Surat,age,18-29,turnout,4809,0.322104387606571,0.8084840923268871
N.39 Tanjung Surat,age,30-39,turnout,6307,0.27651815443158395,0.8179800221975583
N.39 Tanjung Surat,age,40-49,turnout,5349,0.3581977939801832,0.8192185455225276
N.39 Tanjung Surat,age,50-59,turnout,2644,0.16225416036308624,0.9322995461422088
N.39 Tanjung Surat,age,60-69,turnout,2854,0.25893482831114223,0.9530483531885073
N.39 Tanjung Surat,age,70+,turnout,2518,0.3431294678316124,0.8264495631453534
N.39 Tanjung Surat,age,18-29,BN,4809,0.12663755458515283,0.5803701393221044
N.39 Tanjung Surat,age,30-39,BN,6307,0.13191691771048042,0.6362771523703821
N.39 Tanjung Surat,age,40-49,BN,5349,0.16582538792297627,0.5954383997008786
N.39 Tanjung Surat,age,50-59,BN,2644,0.08055975794251134,0.7779878971255674
N.39 Tanjung Surat,age,60-69,BN,2854,0.12193412754029433,0.8297126839523475
N.39 Tanjung Surat,age,70+,BN,2518,0.2005559968228753,0.7315329626687848
N.39 Tanjung Surat,age,18-29,PH,4809,0.005822416302765648,0.05323352048242878
N.39 Tanjung Surat,age,30-39,PH,6307,0.004122403678452513,0.06025051530045981
N.39 Tanjung Surat,age,40-49,PH,5349,0.0007478033277248083,0.06001121704991587
N.39 Tanjung Surat,age,50-59,PH,2644,0.009077155824508321,0.15960665658093798
N.39 Tanjung Surat,age,60-69,PH,2854,0.0,0.11772950245269796
N.39 Tanjung Surat,age,70+,PH,2518,0.0,0.07744241461477364
N.39 Tanjung Surat,age,18-29,PN,4809,0.01850696610521938,0.29153670201705134
N.39 Tanjung Surat,age,30-39,PN,6307,0.07261772633581734,0.38988425558902806
N.39 Tanjung Surat,age,40-49,PN,5349,0.0708543653019256,0.3393157599551318
N.39 Tanjung Surat,age,50-59,PN,2644,0.029122541603630862,0.2953857791225416
N.39 Tanjung Surat,age,60-69,PN,2854,0.0,0.2613875262789068
N.39 Tanjung Surat,age,70+,PN,2518,0.0,0.16401906274821287
N.40 Tiram,ethnicity,Malay,turnout,57917,0.34779080408170315,0.8275117841048397
N.40 Tiram,ethnicity,Chinese,turnout,26989,0.11749231168253733,0.8392307977324095
N.40 Tiram,ethnicity,Indian,turnout,13150,0.007832699619771863,1.0
N.40 Tiram,ethnicity,Other,turnout,7584,0.004087552742616034,1.0
N.40 Tiram,ethnicity,Malay,BN,57917,0.07802545021323619,0.39054163717043355
N.40 Tiram,ethnicity,Chinese,BN,26989,0.0,0.38100707695727887
N.40 Tiram,ethnicity,Indian,BN,13150,0.0,0.8615969581749049
N.40 Tiram,ethnicity,Other,BN,7584,0.0,0.9537183544303798
N.40 Tiram,ethnicity,Malay,PH,57917,0.0007251756824421154,0.18469533988293593
N.40 Tiram,ethnicity,Chinese,PH,26989,0.010115232131609173,0.4385860906295157
N.40 Tiram,ethnicity,Indian,PH,13150,0.0,0.6843346007604563
N.40 Tiram,ethnicity,Other,PH,7584,0.0,0.49103375527426163
N.40 Tiram,ethnicity,Malay,PN,57917,0.05207452043441477,0.30082704559973755
N.40 Tiram,ethnicity,Chinese,PN,26989,0.0,0.27274074622994554
N.40 Tiram,ethnicity,Indian,PN,13150,0.0,0.6590114068441064
N.40 Tiram,ethnicity,Other,PN,7584,0.0,0.8960970464135021
N.40 Tiram,age,18-29,turnout,37110,0.4572082996496901,0.5903260576663972
N.40 Tiram,age,30-39,turnout,22127,0.28137569485244274,0.6459077145568762
N.40 Tiram,age,40-49,turnout,18796,0.359917003617791,0.7332943179399872
N.40 Tiram,age,50-59,turnout,15627,0.416138734242017,0.8272221155692071
N.40 Tiram,age,60-69,turnout,8030,0.24694894146948942,0.9120797011207971
N.40 Tiram,age,70+,turnout,3950,0.10278481012658228,0.8293670886075949
N.40 Tiram,age,18-29,BN,37110,0.1568040959310159,0.2614659121530585
N.40 Tiram,age,30-39,BN,22127,0.08048989921814977,0.3427486780855968
N.40 Tiram,age,40-49,BN,18796,0.07145137263247499,0.33932751649287085
N.40 Tiram,age,50-59,BN,15627,0.07851794970243808,0.42125807896589235
N.40 Tiram,age,60-69,BN,8030,0.03823163138231631,0.5320049813200498
N.40 Tiram,age,70+,BN,3950,0.0012658227848101266,0.5549367088607595
N.40 Tiram,age,18-29,PH,37110,0.06919967663702506,0.11393155483697116
N.40 Tiram,age,30-39,PH,22127,0.038324219279613145,0.16992814208885074
N.40 Tiram,age,40-49,PH,18796,0.03910406469461587,0.2049904234943605
N.40 Tiram,age,50-59,PH,15627,0.07787803161195367,0.2630063351890958
N.40 Tiram,age,60-69,PH,8030,0.040971357409713575,0.3589041095890411
N.40 Tiram,age,70+,PH,3950,0.009113924050632912,0.43848101265822786
N.40 Tiram,age,18-29,PN,37110,0.1482619240097009,0.23446510374562113
N.40 Tiram,age,30-39,PN,22127,0.07285217155511366,0.2954761151534325
N.40 Tiram,age,40-49,PN,18796,0.06522664396680145,0.30027665460736325
N.40 Tiram,age,50-59,PN,15627,0.047353938695846934,0.280412107250272
N.40 Tiram,age,60-69,PN,8030,0.004234122042341221,0.2327521793275218
N.40 Tiram,age,70+,PN,3950,0.0,0.24936708860759493
N.41 Puteri Wangsa,ethnicity,Malay,turnout,40100,0.18062344139650874,0.871072319201995
N.41 Puteri Wangsa,ethnicity,Chinese,turnout,57867,0.14956711078853233,0.7259059567629219
N.41 Puteri Wangsa,ethnicity,Indian,turnout,11860,0.0,1.0
N.41 Puteri Wangsa,ethnicity,Other,turnout,2779,0.0,1.0
N.41 Puteri Wangsa,ethnicity,Malay,BN,40100,0.05718204488778055,0.38473815461346633
N.41 Puteri Wangsa,ethnicity,Chinese,BN,57867,0.0,0.20531563758273283
N.41 Puteri Wangsa,ethnicity,Indian,BN,11860,0.0,0.7930016863406408
N.41 Puteri Wangsa,ethnicity,Other,BN,2779,0.0,1.0
N.41 Puteri Wangsa,ethnicity,Malay,PH,40100,0.0,0.0
N.41 Puteri Wangsa,ethnicity,Chinese,PH,57867,0.0,0.0
N.41 Puteri Wangsa,ethnicity,Indian,PH,11860,0.0,0.0
N.41 Puteri Wangsa,ethnicity,Other,PH,2779,0.0,0.0
N.41 Puteri Wangsa,ethnicity,Malay,PN,40100,0.01678304239401496,0.21977556109725685
N.41 Puteri Wangsa,ethnicity,Chinese,PN,57867,0.0,0.12463061848722069
N.41 Puteri Wangsa,ethnicity,Indian,PN,11860,0.0,0.575548060708263
N.41 Puteri Wangsa,ethnicity,Other,PN,2779,0.0,0.982367758186398
N.41 Puteri Wangsa,age,18-29,turnout,38761,0.38438120791517244,0.5067980702252264
N.41 Puteri Wangsa,age,30-39,turnout,23560,0.2184634974533107,0.5958404074702887
N.41 Puteri Wangsa,age,40-49,turnout,21836,0.28251511265799595,0.6360597178970507
N.41 Puteri Wangsa,age,50-59,turnout,15898,0.39501824128821234,0.750849163416782
N.41 Puteri Wangsa,age,60-69,turnout,8286,0.1716147719044171,0.9244508810041033
N.41 Puteri Wangsa,age,70+,turnout,4265,0.06541617819460727,0.9184056271981242
N.41 Puteri Wangsa,age,18-29,BN,38761,0.09344444157787467,0.15071850571450685
N.41 Puteri Wangsa,age,30-39,BN,23560,0.04219015280135823,0.22113752122241087
N.41 Puteri Wangsa,age,40-49,BN,21836,0.041078952189045614,0.23058252427184467
N.41 Puteri Wangsa,age,50-59,BN,15898,0.05013209208705498,0.28588501698326835
N.41 Puteri Wangsa,age,60-69,BN,8286,0.015327057687665943,0.40321023412985757
N.41 Puteri Wangsa,age,70+,BN,4265,0.010550996483001172,0.45767878077373975
N.41 Puteri Wangsa,age,18-29,PH,38761,0.0,0.0
N.41 Puteri Wangsa,age,30-39,PH,23560,0.0,0.0
N.41 Puteri Wangsa,age,40-49,PH,21836,0.0,0.0
N.41 Puteri Wangsa,age,50-59,PH,15898,0.0,0.0
N.41 Puteri Wangsa,age,60-69,PH,8286,0.0,0.0
N.41 Puteri Wangsa,age,70+,PH,4265,0.0,0.0
N.41 Puteri Wangsa,age,18-29,PN,38761,0.059131601351874306,0.10149376951059054
N.41 Puteri Wangsa,age,30-39,PN,23560,0.02533955857385399,0.15246179966044143
N.41 Puteri Wangsa,age,40-49,PN,21836,0.026790620992855833,0.14934053856017585
N.41 Puteri Wangsa,age,50-59,PN,15898,0.018492892187696567,0.14687382060636558
N.41 Puteri Wangsa,age,60-69,PN,8286,0.003017137340091721,0.15906348056963554
N.41 Puteri Wangsa,age,70+,PN,4265,0.0,0.153810082063306
N.42 Johor Jaya,ethnicity,Malay,turnout,34537,0.17198946057851,0.8998465413903929
N.42 Johor Jaya,ethnicity,Chinese,turnout,42423,0.21108832472950995,0.787285199066544
N.42 Johor Jaya,ethnicity,Indian,turnout,7252,0.0,1.0
N.42 Johor Jaya,ethnicity,Other,turnout,5968,0.0,1.0
N.42 Johor Jaya,ethnicity,Malay,BN,34537,0.06343921012247734,0.4813388539826852
N.42 Johor Jaya,ethnicity,Chinese,BN,42423,0.0,0.3027838672418264
N.42 Johor Jaya,ethnicity,Indian,BN,7252,0.0,0.9336734693877551
N.42 Johor Jaya,ethnicity,Other,BN,5968,0.0,0.9054959785522788
N.42 Johor Jaya,ethnicity,Malay,PH,34537,0.0,0.43408518400555923
N.42 Johor Jaya,ethnicity,Chinese,PH,42423,0.06541262994130542,0.4541875869221884
N.42 Johor Jaya,ethnicity,Indian,PH,7252,0.0,0.9575289575289575
N.42 Johor Jaya,ethnicity,Other,PH,5968,0.0,0.693867292225201
N.42 Johor Jaya,ethnicity,Malay,PN,34537,0.011755508584995801,0.22703187885456177
N.42 Johor Jaya,ethnicity,Chinese,PN,42423,0.0,0.15149800815595313
N.42 Johor Jaya,ethnicity,Indian,PN,7252,0.0,0.6918091560948704
N.42 Johor Jaya,ethnicity,Other,PN,5968,0.0,0.7719504021447721
N.42 Johor Jaya,age,18-29,turnout,25464,0.4173342758404021,0.562401822180333
N.42 Johor Jaya,age,30-39,turnout,19167,0.2657171179631659,0.6480409036364585
N.42 Johor Jaya,age,40-49,turnout,16121,0.25866881707090134,0.73357732150611
N.42 Johor Jaya,age,50-59,turnout,15436,0.3693962166364343,0.801762114537445
N.42 Johor Jaya,age,60-69,turnout,9397,0.30733212727466214,0.8969884005533681
N.42 Johor Jaya,age,70+,turnout,4595,0.1658324265505985,0.8526659412404788
N.42 Johor Jaya,age,18-29,BN,25464,0.13411090166509582,0.23091423185673893
N.42 Johor Jaya,age,30-39,BN,19167,0.06370323994365315,0.29686440235821987
N.42 Johor Jaya,age,40-49,BN,16121,0.044041932882575525,0.31226350722659885
N.42 Johor Jaya,age,50-59,BN,15436,0.05169733091474475,0.3334413060378336
N.42 Johor Jaya,age,60-69,BN,9397,0.05405980632116633,0.421091837820581
N.42 Johor Jaya,age,70+,BN,4595,0.016539717083786723,0.47181719260065286
N.42 Johor Jaya,age,18-29,PH,25464,0.13501413760603204,0.2274583726044612
N.42 Johor Jaya,age,30-39,PH,19167,0.06052068659675484,0.28700370428340377
N.42 Johor Jaya,age,40-49,PH,16121,0.08014391166801067,0.37020035977917004
N.42 Johor Jaya,age,50-59,PH,15436,0.11894273127753303,0.43722466960352424
N.42 Johor Jaya,age,60-69,PH,9397,0.09024156645738002,0.5249547727998297
N.42 Johor Jaya,age,70+,PH,4595,0.018063112078346027,0.552557127312296
N.42 Johor Jaya,age,18-29,PN,25464,0.07151272384542884,0.1398837574615143
N.42 Johor Jaya,age,30-39,PN,19167,0.03213857150310429,0.18422288308029425
N.42 Johor Jaya,age,40-49,PN,16121,0.01445319769245084,0.17002667328329507
N.42 Johor Jaya,age,50-59,PN,15436,0.019823788546255508,0.1535371857994299
N.42 Johor Jaya,age,60-69,PN,9397,0.008619772267745025,0.12067681174843035
N.42 Johor Jaya,age,70+,PN,4595,0.0,0.11273122959738846
N.43 Permas,ethnicity,Malay,turnout,54289,0.3380426974156827,0.8472987161303395
N.43 Permas,ethnicity,Chinese,turnout,28306,0.10962340139899668,0.8330036034762948
N.43 Permas,ethnicity,Indian,turnout,12694,0.011107609894438318,1.0
N.43 Permas,ethnicity,Other,turnout,8154,0.0023301447142506744,1.0
N.43 Permas,ethnicity,Malay,BN,54289,0.07585330361583378,0.42590580043839454
N.43 Permas,ethnicity,Chinese,BN,28306,0.0,0.4211827881014626
N.43 Permas,ethnicity,Indian,BN,12694,0.0,0.9220103986135182
N.43 Permas,ethnicity,Other,BN,8154,0.0,0.9388030414520481
N.43 Permas,ethnicity,Malay,PH,54289,0.0,0.2378934959199838
N.43 Permas,ethnicity,Chinese,PH,28306,0.01822935066770296,0.4606443863491839
N.43 Permas,ethnicity,Indian,PH,12694,0.0,0.7880888608791555
N.43 Permas,ethnicity,Other,PH,8154,0.0,0.7113073338238901
N.43 Permas,ethnicity,Malay,PN,54289,0.03903184807235351,0.2823223857503362
N.43 Permas,ethnicity,Chinese,PN,28306,0.0,0.2632657387126404
N.43 Permas,ethnicity,Indian,PN,12694,0.0,0.7317630376555854
N.43 Permas,ethnicity,Other,PN,8154,0.0,0.8343144468972283
N.43 Permas,age,18-29,turnout,33065,0.4379555421140178,0.6090427944956903
N.43 Permas,age,30-39,turnout,22844,0.26580283663106286,0.6915601470845736
N.43 Permas,age,40-49,turnout,18856,0.32376962240135765,0.7604476028850233
N.43 Permas,age,50-59,turnout,16154,0.4249102389501052,0.8417110313235112
N.43 Permas,age,60-69,turnout,9012,0.2861739902352419,0.93231247225921
N.43 Permas,age,70+,turnout,3512,0.060649202733485195,0.9735193621867881
N.43 Permas,age,18-29,BN,33065,0.15436261908362317,0.2751852411915923
N.43 Permas,age,30-39,BN,22844,0.0659691822798109,0.35173349676063737
N.43 Permas,age,40-49,BN,18856,0.06883750530335171,0.3724013576580399
N.43 Permas,age,50-59,BN,16154,0.07905162807973258,0.42583880153522347
N.43 Permas,age,60-69,BN,9012,0.041944074567243674,0.5369507323568575
N.43 Permas,age,70+,BN,3512,0.0002847380410022779,0.6426537585421412
N.43 Permas,age,18-29,PH,33065,0.08555874792076214,0.14825344019355816
N.43 Permas,age,30-39,PH,22844,0.042899667308702503,0.19514971108387322
N.43 Permas,age,40-49,PH,18856,0.05366991938905388,0.24130250318201102
N.43 Permas,age,50-59,PH,16154,0.07502785687755355,0.3032685402996162
N.43 Permas,age,60-69,PH,9012,0.036395916555703504,0.38348868175765644
N.43 Permas,age,70+,PH,3512,0.0,0.5125284738041003
N.43 Permas,age,18-29,PN,33065,0.11241494026916679,0.213791017692424
N.43 Permas,age,30-39,PN,22844,0.04640168096655577,0.2807739450183856
N.43 Permas,age,40-49,PN,18856,0.044442087399236316,0.292691981332202
N.43 Permas,age,50-59,PN,16154,0.031013990342949115,0.27565927943543395
N.43 Permas,age,60-69,PN,9012,0.005770084332001775,0.23779405237461163
N.43 Permas,age,70+,PN,3512,0.0,0.28132118451025057
N.44 Larkin,ethnicity,Malay,turnout,47078,0.40116402565954373,0.6844810739623604
N.44 Larkin,ethnicity,Chinese,turnout,21242,0.1781847283683269,0.6868938894642689
N.44 Larkin,ethnicity,Indian,turnout,5026,0.0,1.0
N.44 Larkin,ethnicity,Other,turnout,2112,0.0,1.0
N.44 Larkin,ethnicity,Malay,BN,47078,0.13307702111389608,0.3258209779514848
N.44 Larkin,ethnicity,Chinese,BN,21242,0.0,0.31277657471047926
N.44 Larkin,ethnicity,Indian,BN,5026,0.0,0.8863907680063668
N.44 Larkin,ethnicity,Other,BN,2112,0.0,1.0
N.44 Larkin,ethnicity,Malay,PH,47078,0.0020816517269212796,0.10425251709928204
N.44 Larkin,ethnicity,Chinese,PH,21242,0.025280105451464082,0.2599096130307881
N.44 Larkin,ethnicity,Indian,PH,5026,0.0,0.7433346597692002
N.44 Larkin,ethnicity,Other,PH,2112,0.0,0.8091856060606061
N.44 Larkin,ethnicity,Malay,PN,47078,0.07519435829899317,0.20361952504354475
N.44 Larkin,ethnicity,Chinese,PN,21242,0.0,0.20572450805008943
N.44 Larkin,ethnicity,Indian,PN,5026,0.0,0.6615598885793872
N.44 Larkin,ethnicity,Other,PN,2112,0.0,0.9763257575757576
N.44 Larkin,age,18-29,turnout,14973,0.3709343484939558,0.6451612903225806
N.44 Larkin,age,30-39,turnout,15381,0.2612313893765035,0.6771991417983226
N.44 Larkin,age,40-49,turnout,13103,0.25421659162023963,0.7622681828588873
N.44 Larkin,age,50-59,turnout,12230,0.28528209321340964,0.8440719542109567
N.44 Larkin,age,60-69,turnout,11016,0.3022875816993464,0.8366920842411039
N.44 Larkin,age,70+,turnout,8755,0.20148486579097658,0.6220445459737293
N.44 Larkin,age,18-29,BN,14973,0.13290589728177385,0.29653376076938487
N.44 Larkin,age,30-39,BN,15381,0.06982640920616345,0.35231779468175023
N.44 Larkin,age,40-49,BN,13103,0.04090666259635198,0.3509120048843776
N.44 Larkin,age,50-59,BN,12230,0.06672117743254292,0.4242845461978741
N.44 Larkin,age,60-69,BN,11016,0.07289397240377632,0.40695352214960057
N.44 Larkin,age,70+,BN,8755,0.04214734437464306,0.27824100513992006
N.44 Larkin,age,18-29,PH,14973,0.027649769585253458,0.12208642222667468
N.44 Larkin,age,30-39,PH,15381,0.0076067875950848445,0.14251349067030752
N.44 Larkin,age,40-49,PH,13103,0.0036632832175837594,0.1665267495993284
N.44 Larkin,age,50-59,PH,12230,0.020768601798855275,0.22657399836467704
N.44 Larkin,age,60-69,PH,11016,0.027868554829339143,0.23111837327523602
N.44 Larkin,age,70+,PH,8755,0.02444317532838378,0.1797829811536265
N.44 Larkin,age,18-29,PN,14973,0.07867494824016563,0.1995592065718293
N.44 Larkin,age,30-39,PN,15381,0.048501397828489695,0.2679929783499122
N.44 Larkin,age,40-49,PN,13103,0.027932534534076167,0.269632908494238
N.44 Larkin,age,50-59,PN,12230,0.033851185609157806,0.28977923139820116
N.44 Larkin,age,60-69,PN,11016,0.019698620188816268,0.21514161220043573
N.44 Larkin,age,70+,PN,8755,0.0004568817818389492,0.1105653912050257
N.45 Stulang,ethnicity,Malay,turnout,21809,0.26869640973909853,0.7800907882067036
N.45 Stulang,ethnicity,Chinese,turnout,32395,0.2343571538817719,0.582034264546998
N.45 Stulang,ethnicity,Indian,turnout,2926,0.0,1.0
N.45 Stulang,ethnicity,Other,turnout,2051,0.0,1.0
N.45 Stulang,ethnicity,Malay,BN,21809,0.09798706955843918,0.3985052042734651
